1	   When Fate incorporated us -
1	When   till
1	   Where he does not first preside
1	Which   That
1	While our two Souls that   As if no Soul the
1	Whim   sham
1	who dare   allowed
1	who   that
1	whole Arc   surmise
1	Whole   best
1	Whole Chaoses   Oblivions -
1	the Whole   the Half
1	wholly   chiefest; utmost
1	Will   power
1	will   shall
1	Will   Would
1	wilted   Blackened
1	Winces   aches
1	Wiser   Wordless -; silent -; speechless -
1	With   By
1	with   for
1	   With this sufficient Sweet
1	Within   between
1	Without a syllable -   But deign no syllable -
1	witnessed   noticed -
1	The Witnesses were not   Listener - was none
1	wonderful   magical • Terrible • miraculous • tenderest -
1	Words are handed   Language is driven -
1	Worlds were lying out to sun   Worlds were swimming in the Sun -
1	worship   Trust in • ask of -
1	Worthily   privately
1	Worthiness   Excellence -; quality
1	Would   Could -
1	Would   did - • might
1	Yards -   Breadths -
1	Yarn   Coil
1	yawning Consciousness,   Consciousness of this.
1	ye   you
1	Yet   and
1	yet   and
1	Yet   But
1	Yet not too far   Yet, near enough -
1	yet   still -
1	Yonder   Scarlet
1	you or I -   Cowards do -
1	   your
1	your   one's -
1	Zion is inordinate -   Rectitude is suffocate -
